ID,Species,Lat,Lon,Elev,Aa_40,Aa_3,Am_40,Am_3,Na_40,Na_3,Nm_40,Nm_3,LMA_40,LMA_3,Biome,LifeForm,EvgDecid,C3C4,Reference
743,Argyrodendron peralatum,-17.2833333333333,145.566666666667,730,8.63539498383734,3.59121198618328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Tropics,Tree,Evergreen,C3,{Doley 1987 #19931};{Doley 1988 #29173}
744,Quercus serrata,36.0047222222222,140.134444444444,288,-9999,-9999,-9999,-9999,2.63323424145988,1.2389758736378,1.78953290300905,2.20645392758961,139.562891635492,49.5853579710129,Temperate,Tree,Deciduous,C3,{Migita 2007 #46772}
745,Populus x euramericana (P. deltoides x P. nigra),45.6,-89.5,485,16.0594280533274,6.84804802437205,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Deciduous,C3,{Dickmann 1990 #5433}
746,Populus tristis x balsamifera,45.6,-89.5,485,14.997425380249,2.60485345468492,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Deciduous,C3,{Dickmann 1990 #5433}
747,Populus x euramericana (P. deltoides x P. nigra),45.6,-89.5,485,15.1607678011877,3.83563270344845,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Deciduous,C3,{Dickmann 1990 #5433}
748,Populus tristis x balsamifera,45.6,-89.5,485,11.813531217624,6.52371434054794,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Deciduous,C3,{Dickmann 1990 #5433}
749,Lycopersicon esculentum,50.8177,-0.515099,5,32.8244433247434,7.97420482632864,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Acock 1978 #14512}
750,Eucalyptus nitens,-43.35,146.9,120,-9999,-9999,-9999,-9999,3.7068218680432,1.74677866256057,1.40681064258168,0.836847457210811,255.36644815634,200.416787614017,Temperate,Tree,Evergreen,C3,{Medhurst 2005 #46790}
751,Salix burjatica,62.639,27.0638,129,-9999,-9999,274.417138266133,210.158582626183,1.4172577996069,1.00333115706182,3.6398895651781,2.38121349413306,40.7833842365464,40.4416285028286,Temperate,Shrub,Deciduous,C3,{Vapaavuori 1989 #5281; Vapaavuori 1989 #5452}
752,Salix burjatica,62.639,27.0638,129,11.2921575028271,6.32704215724618,304.443743899162,147.752820886138,1.29249605400017,1.11729033712926,3.23990339876266,2.48705139975641,41.1770828239145,41.0426853804591,Temperate,Shrub,Deciduous,C3,{Vapaavuori 1989 #5281; Vapaavuori 1989 #5452}; {Vapaavuori 1989 #5529}
753,Oryza sativa,37.278,140.87,56,19.2458678899792,3.83370748526228,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Sato 1980 #46775}
754,Oryza sativa,37.278,140.87,56,17.1547642711098,4.53944764703097,321.771865180316,108.443229334622,1.39128530691383,0.659223840035662,2.64527715276395,1.626309828601,52.6873080182367,41.4869246136338,Temperate,Grass,,C3,{Sato 1980 #46776}; {Sato 1980 #46777}; {Sato 1980 #46775}
755,Triticum aestivum,41.57,-111.83,1560,30.747291470411,3.87177212793599,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Mediterranean,Grass,,C3,{Beyschlag 1990 #4815; Barnes 1990 #4816}
756,Avena fatua,41.57,-111.83,1560,19.7080131653492,10.095033538914,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Beyschlag 1990 #4815; Barnes 1990 #4816}
757,Triticum aestivum,41.57,-111.83,1560,28.4466847809012,2.53191404514363,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Mediterranean,Grass,,C3,{Beyschlag 1990 #4815; Barnes 1990 #4816}
758,Avena fatua,41.57,-111.83,1560,19.118093525233,9.03437522873327,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Beyschlag 1990 #4815; Barnes 1990 #4816}
759,Oryza sativa,33.58,130.419,6,3.06753341828987,2.22401282434159,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Takeda 1975 #46778; Takeda 1975 #46779}
760,Oryza sativa,33.58,130.419,6,8.60008172483156,2.55644610691956,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Takeda 1975 #46778; Takeda 1975 #46779}
761,Oryza sativa,33.58,130.419,6,12.800048893993,5.22919233919388,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Takeda 1975 #46778; Takeda 1975 #46779}
762,Oryza sativa,33.58,130.419,6,12.7260748283254,4.30881729634587,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Takeda 1975 #46778; Takeda 1975 #46779}
763,Oryza sativa,33.58,130.419,6,12.1813046250634,8.03188189304272,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Takeda 1975 #46778; Takeda 1975 #46779}
764,Helianthus annuus,39.5724,-119.8053,1504,35.5240275287608,15.3843131639011,-9999,-9999,2.05897200504201,0.871020017603339,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Sims 1999 #39988}
765,Helianthus annuus,39.5724,-119.8053,1504,33.4648374165928,20.3470079414264,-9999,-9999,1.86599835484303,1.07944263253874,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Sims 1999 #39988}
766,Pentaclethra macroloba,10.4666666666667,-84.03,136,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,107.459982844461,47.5246963298319,Tropics,Tree,Evergreen,C3,{Oberbauer 1986 #30}; {Oberbauer 1987 #7864}
767,Capsicum annuum,40.8666666666667,14.3333333333333,25,12.8976760468584,0.230177693456832,366.082390347825,66.4427831349001,-9999,-9999,-9999,-9999,32.7746906183877,10.423983995698,Tropics,Herb,,C3,{Alvino 1994 #14410}
768,Capsicum annuum,40.8666666666667,14.3333333333333,25,19.9972047051012,-2.72818222625885,1033.88856155887,-187.142846197264,-9999,-9999,-9999,-9999,18.1660819726076,4.28258795710628,Tropics,Herb,,C3,{Alvino 1994 #14410}
770,Dipterocarpus sublamellatus,2.98333333333333,102.3,106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,178.037022360269,107.128923025804,Tropics,Tree,Evergreen,C3,{Osada 2001 #47309}
772,Elateriospermum tapos,2.98333333333333,102.3,106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,116.673193476786,96.2705725238762,Tropics,Tree,Evergreen,C3,{Osada 2001 #47309}
774,Xanthophyllum stipitatum,2.98333333333333,102.3,106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,163.731937119298,82.9140701983533,Tropics,Tree,Evergreen,C3,{Osada 2001 #47309}
775,Ptychopyxis caput-medusae +,2.98333333333333,102.3,106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,152.939917203569,113.706660119601,Tropics,Tree,Evergreen,C3,{Osada 2001 #47309}
776,Fagus sylvatica,55.9,-3.061,41,-9999,-9999,219.756155658802,216.930275218918,2.79298766246232,1.67879562427353,2.6439858764101,2.63245679962233,116.236455845299,63.9589130119456,Temperate,Tree,Deciduous,C3,{Meir 2002 #41164}
777,Betula pendula,55.85,-3.219,194,-9999,-9999,211.472677085414,114.189328283619,3.21993970322759,1.18925552564032,2.8801476406691,2.42068419065874,115.615059454192,49.3854654246513,Temperate,Tree,Deciduous,C3,{Meir 2002 #41164}
778,Picea sitchensis,55.85,-3.219,194,-9999,-9999,40.7466405247481,29.8235571896753,2.20908466993936,1.61327381971824,0.868259538305053,0.99850378301135,244.329508166346,161.230779005734,Temperate,Tree,Evergreen,C3,{Meir 2002 #41164}
779,Quercus petraea,52.15,-0.857,109,-9999,-9999,81.5722088459103,65.6982012708824,3.71086052740696,1.57743911669177,2.26118172389143,1.77666294749013,162.428532499294,94.9132774040131,Temperate,Tree,Deciduous,C3,{Meir 2002 #41164}
780,Jacaranda copaia,-2.58333333333333,-60.1,101,-9999,-9999,77.4342187613573,59.0645291451358,2.85403583227995,2.27633575848865,2.62188425149756,2.77164215191343,116.636482052677,83.8780665118508,Tropics,Tree,Evergreen,C3,{Meir 2002 #41164}; {Carswell 2000 #39908};{Mercado 2006 #47333}ö {Meir 2000 #47334}
781,Mangifera indica,-21.006,55.283,6,-9999,-9999,142.230845078192,111.76703099351,2.50129569600288,1.41965142804963,1.61890648215663,1.58902795142106,155.126656088125,90.6963422927399,Tropics,Tree,Evergreen,C3,{Urban 2003 #47235}
782,Mangifera indica,-21.006,55.283,6,-9999,-9999,131.858727940136,86.725759501279,2.74589277672851,1.56849113076692,1.55796487742993,1.6002690066652,183.561994983719,100.041623362126,Tropics,Tree,Evergreen,C3,{Urban 2003 #47235}
783,Mangifera indica,-21.006,55.283,6,-9999,-9999,106.951195415585,74.8478765754908,2.64694958778223,1.5539228244089,1.2260253029041,1.41063285336351,214.146306903703,111.169345839034,Tropics,Tree,Evergreen,C3,{Urban 2003 #47235}
784,Mangifera indica,-21.006,55.283,6,-9999,-9999,-9999,-9999,1.77639725217033,1.43411883455169,1.39047188431535,1.3904702883241,146.721800685077,96.2740920563267,Tropics,Tree,Evergreen,C3,{Urban 2003 #47235}
785,Brachypodium pinnatum,NaN,NaN,NaN,15.0201854513374,7.55322770021334,-9999,-9999,1.21182922292906,1.15302114824156,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Pons 1993 #5739}
787,Brachypodium pinnatum,NaN,NaN,NaN,24.4254243037758,9.95562537321801,-9999,-9999,1.40587375611029,1.30914713752575,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Pons 1993 #5739}
789,Medicago sativa,NaN,NaN,NaN,-9999,-9999,-9999,-9999,1.75847927727715,1.15947579543347,-9999,-9999,-9999,-9999,Temperate,Herb,,C3,{Lötscher 2003 #46610}
790,Medicago sativa,NaN,NaN,NaN,-9999,-9999,-9999,-9999,1.68525350605971,0.962586052722201,-9999,-9999,-9999,-9999,Temperate,Herb,,C3,{Lötscher 2003 #46610}
791,Medicago sativa,NaN,NaN,NaN,41.207069027414,12.9637661325283,-9999,-9999,2.32429750188091,1.02348532708124,-9999,-9999,-9999,-9999,Temperate,Herb,,C3,{Lötscher 2003 #46610}
792,Medicago sativa,NaN,NaN,NaN,-9999,-9999,-9999,-9999,2.15531236242571,0.939585125431276,-9999,-9999,-9999,-9999,Temperate,Herb,,C3,{Lötscher 2003 #46610}
793,Medicago sativa,NaN,NaN,NaN,-9999,-9999,-9999,-9999,1.92958238253398,0.759535411218725,-9999,-9999,-9999,-9999,Temperate,Herb,,C3,{Lötscher 2003 #46610}
794,Dactylis glomerata,NaN,NaN,NaN,-9999,-9999,-9999,-9999,1.10362704340767,0.607416744247475,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Lötscher 2003 #46610}
795,Dactylis glomerata,NaN,NaN,NaN,-9999,-9999,-9999,-9999,1.73512789754965,0.470814098124944,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Lötscher 2003 #46610}
796,Dactylis glomerata,NaN,NaN,NaN,-9999,-9999,-9999,-9999,1.53062049198825,0.378496242767412,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Lötscher 2003 #46610}
797,Dactylis glomerata,NaN,NaN,NaN,-9999,-9999,-9999,-9999,1.36875008295836,0.474702349554134,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Lötscher 2003 #46610}
798,Taraxacum officinale,NaN,NaN,NaN,-9999,-9999,-9999,-9999,1.83431831684845,0.955008223595252,-9999,-9999,-9999,-9999,Temperate,Herb,,C3,{Lötscher 2003 #46610}
799,Taraxacum officinale,NaN,NaN,NaN,-9999,-9999,-9999,-9999,1.70225749681781,0.781456411565336,-9999,-9999,-9999,-9999,Temperate,Herb,,C3,{Lötscher 2003 #46610}
800,Taraxacum officinale,NaN,NaN,NaN,-9999,-9999,-9999,-9999,1.00911740290584,0.586297344814332,-9999,-9999,-9999,-9999,Temperate,Herb,,C3,{Lötscher 2003 #46610}
801,Taraxacum officinale,NaN,NaN,NaN,-9999,-9999,-9999,-9999,1.35165213094793,0.708891652874991,-9999,-9999,-9999,-9999,Temperate,Herb,,C3,{Lötscher 2003 #46610}
802,Taraxacum officinale,NaN,NaN,NaN,-9999,-9999,-9999,-9999,1.000560540721,0.745040396401063,-9999,-9999,-9999,-9999,Temperate,Herb,,C3,{Lötscher 2003 #46610}
803,Medicago sativa,NaN,NaN,NaN,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,76.931611675262,28.7434036850316,Temperate,Herb,,C3,{Gutschick 1988 #3590}; {Gutschick 1989 #46672};{Pushnik 1988 #47322}
804,Cucumis sativus,NaN,NaN,NaN,27.2196811574553,12.6522582748955,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Tropics,herbaceous vine,,C3,{Pettersen 2010 #46655}
808,Carex acutiformis,NaN,NaN,NaN,21.0159743095257,11.9787878704647,-9999,-9999,2.09254641873204,1.566600907735,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Pons 1993 #5739}
810,Carex acutiformis,NaN,NaN,NaN,13.6363559717791,11.9221159198323,-9999,-9999,1.63476046524874,1.49606960466395,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Pons 1993 #5739}
811,Carex acutiformis,NaN,NaN,NaN,30.0190252679613,-13.3581715291822,-9999,-9999,1.70773722681188,0.471391704816906,-9999,-9999,-9999,-9999,Temperate,Grass,,C3,{Pons 1993 #5739}
812,Lycopersicon esculentum,NaN,NaN,NaN,20.2005002772881,7.78492496659754,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Xu 1997 #18240}
814,Triticum aestivum,NaN,NaN,NaN,-9999,-9999,-9999,-9999,1.11893899695858,0.73382503211812,-9999,-9999,-9999,-9999,Mediterranean,Grass,,C3,{Dreccer 2000 #39851}
815,Triticum aestivum,NaN,NaN,NaN,-9999,-9999,-9999,-9999,1.83818044470127,0.561497223806814,-9999,-9999,-9999,-9999,Mediterranean,Grass,,C3,{Dreccer 2000 #39851}
816,Triticum aestivum,NaN,NaN,NaN,20.6587888097111,8.69248560682599,-9999,-9999,2.00123960158018,0.982135598860838,-9999,-9999,-9999,-9999,Mediterranean,Grass,,C3,{Dreccer 2000 #39851}
817,Triticum aestivum,NaN,NaN,NaN,-9999,-9999,-9999,-9999,1.87072270849553,0.995951541121639,-9999,-9999,-9999,-9999,Mediterranean,Grass,,C3,{Dreccer 2000 #39851}
818,Triticum aestivum,NaN,NaN,NaN,24.0907883601885,-3.29616376885288,-9999,-9999,1.99781476738758,0.369597034125718,-9999,-9999,-9999,-9999,Mediterranean,Grass,,C3,{Dreccer 2000 #39851}
819,Triticum aestivum,NaN,NaN,NaN,25.2410085120339,-1.39377852629511,-9999,-9999,1.88009455419182,0.555069012339822,-9999,-9999,-9999,-9999,Mediterranean,Grass,,C3,{Dreccer 2000 #39851}
820,Triticum aestivum,NaN,NaN,NaN,12.4890529528532,0.758232091631626,-9999,-9999,2.28571155644645,0.54253121481816,-9999,-9999,-9999,-9999,Mediterranean,Grass,,C3,{Dreccer 2000 #39851}
821,Triticum aestivum,NaN,NaN,NaN,12.669220942905,-0.567287981949609,-9999,-9999,1.31112699185075,0.661189257164596,-9999,-9999,-9999,-9999,Mediterranean,Grass,,C3,{Dreccer 2000 #39851}
822,Triticum aestivum,NaN,NaN,NaN,-9999,-9999,-9999,-9999,0.96811059537667,0.392292935868789,-9999,-9999,-9999,-9999,Mediterranean,Grass,,C3,{Dreccer 2000 #39851}
823,Triticum aestivum,NaN,NaN,NaN,-9999,-9999,-9999,-9999,1.03218081308755,0.417642279638208,-9999,-9999,-9999,-9999,Mediterranean,Grass,,C3,{Dreccer 2000 #39851}
824,Triticum aestivum,NaN,NaN,NaN,15.7637087861597,-1.31775350437187,-9999,-9999,2.04566439621986,0.481816687299628,-9999,-9999,-9999,-9999,Mediterranean,Grass,,C3,{Dreccer 2000 #39851}
825,Triticum aestivum,NaN,NaN,NaN,37.7117709252486,-3.79984420443078,-9999,-9999,2.0562537484953,0.548973386135724,-9999,-9999,-9999,-9999,Mediterranean,Grass,,C3,{Dreccer 2000 #39851}
826,Triticum aestivum,NaN,NaN,NaN,-9999,-9999,-9999,-9999,2.32644576947727,0.40804667224917,-9999,-9999,-9999,-9999,Mediterranean,Grass,,C3,{Dreccer 2000 #39851}
827,Triticum aestivum,NaN,NaN,NaN,-9999,-9999,-9999,-9999,1.92824822239806,0.418226723170618,-9999,-9999,-9999,-9999,Mediterranean,Grass,,C3,{Dreccer 2000 #39851}
828,Triticum aestivum,NaN,NaN,NaN,-9999,-9999,-9999,-9999,1.82820272709605,0.536517510566117,-9999,-9999,-9999,-9999,Mediterranean,Grass,,C3,{Dreccer 2000 #39851}
829,Triticum aestivum,NaN,NaN,NaN,-9999,-9999,-9999,-9999,1.09108535691384,0.648257761452256,-9999,-9999,-9999,-9999,Mediterranean,Grass,,C3,{Dreccer 2000 #39851}
830,Cucumis sativus,NaN,NaN,NaN,26.7548046011253,26.6540814701372,-9999,-9999,1.23986218367761,1.23384525558598,4.29985063366279,4.29984884752104,32.3510268179814,29.9185221682591,Tropics,herbaceous vine,,C3,{Trouwborst 2010 #46651}
832,Gossypium hirsutum,-30.31,149.77,211,-9999,-9999,-9999,-9999,2.35827157305473,1.18911767152193,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Milroy 2001 #40364}; {Milroy 1998 #47765}
833,Gossypium hirsutum,-30.31,149.77,211,-9999,-9999,-9999,-9999,2.71906528882429,0.650421241312931,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Milroy 2001 #40364}; {Milroy 1998 #47765}
834,Gossypium hirsutum,-30.31,149.77,211,-9999,-9999,-9999,-9999,2.00107140628269,0.408419743638962,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Milroy 2001 #40364}; {Milroy 1998 #47765}
835,Gossypium hirsutum,-30.31,149.77,211,-9999,-9999,-9999,-9999,2.84418811735899,0.931873933905393,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Milroy 2001 #40364}
836,Gossypium hirsutum,-30.31,149.77,211,-9999,-9999,-9999,-9999,2.82133090704453,0.387510385081067,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Milroy 2001 #40364}
837,Gossypium hirsutum,-30.31,149.77,211,-9999,-9999,-9999,-9999,1.79041103213653,0.41883767598185,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Milroy 2001 #40364}
838,Gossypium hirsutum,-30.31,149.77,211,-9999,-9999,-9999,-9999,2.63492311458555,0.327831439976416,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Milroy 2001 #40364}
839,Fagus sylvatica,41.1166666666667,-3.5,1399,8.48907173599155,1.36178193095114,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Deciduous,C3,{Aranda 2000 #42680}
843,Fagus sylvatica,41.1166666666667,-3.5,1399,10.0499944615089,0.923264206986676,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Deciduous,C3,{Aranda 2000 #42680}
846,Quercus petraea,41.1166666666667,-3.5,1399,12.5036670350915,2.47680543241333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate,Tree,Deciduous,C3,{Aranda 2000 #42680}
847,Solanum melongena,40.7,14.8,146,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.8474255006963,44.9016168028484,Tropics,Herb,,C3,{Rosati 2001 #39075}; {Rosati 2003 #44396}
848,Solanum melongena,40.7,14.8,146,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,69.2588447596661,46.5385549169531,Tropics,Herb,,C3,{Rosati 2001 #39075}; {Rosati 2003 #44396}
849,Solanum melongena,40.7,14.8,146,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,84.0126743061803,34.3206447187807,Tropics,Herb,,C3,{Rosati 2001 #39075}; {Rosati 2003 #44396}
850,Solanum melongena,40.7,14.8,146,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,59.5799088005804,44.9021791288564,Tropics,Herb,,C3,{Rosati 2001 #39075}; {Rosati 2003 #44396}
851,Solanum melongena,40.7,14.8,146,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,60.5841684187362,42.8538723067335,Tropics,Herb,,C3,{Rosati 2001 #39075}; {Rosati 2003 #44396}
853,Helianthus annuus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,2.58945236094949,1.52502407034195,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
854,Helianthus annuus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,2.80499250103826,1.6087230171566,4.67791879052792,3.06711470477343,56.7490463513418,51.6824426182068,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
855,Helianthus annuus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,2.92014732159965,1.63895825590268,4.56314159779885,2.73878915009534,61.9274933565517,53.5226369237627,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
856,Helianthus annuus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,2.37415890668251,1.53007565405398,3.87554511688612,2.69403778079945,61.9699999996171,57.3503702004166,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
857,Helianthus annuus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,1.73944343012523,0.781235719621984,2.5339762351371,1.38906337650064,88.8042004403896,70.9165933647365,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
859,Helianthus annuus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,2.6166039996325,1.58029557513604,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
860,Helianthus annuus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,2.54594779327603,1.30201761110207,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
861,Helianthus annuus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,2.13959222783965,1.15489820696223,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
862,Helianthus annuus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,1.57090338961248,1.24552212966465,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
864,Helianthus annuus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,3.11111358132436,0.813778017651298,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
865,Helianthus annuus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,2.82224807857039,1.13554805759863,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
866,Helianthus annuus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,2.46406381053584,1.46997132877072,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
867,Helianthus annuus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,1.84297981549742,1.58061599827142,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
869,Helianthus annuus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,2.51746735533053,1.01235214667802,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
870,Helianthus annuus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,2.25712404107281,2.25835279535484,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
872,Cynara cardunculus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,3.58864363409691,1.73019417947669,3.9077807927712,3.84120749976945,96.182902532488,44.5946596666555,Mediterranean,Herb,Evergreen,C3,{Archontoulis 2011 #47770}
873,Cynara cardunculus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,4.16309038282375,1.29743942712585,3.31310315108732,1.94249405680824,86.7914263799637,51.9891575185378,Mediterranean,Herb,Evergreen,C3,{Archontoulis 2011 #47770}
874,Cynara cardunculus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,3.13581136270854,1.25322196498408,2.33083212096081,1.70512923681454,118.325553720182,89.9815880844744,Mediterranean,Herb,Evergreen,C3,{Archontoulis 2011 #47770}
875,Cynara cardunculus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,3.39645469731743,1.61940152159477,-9999,-9999,-9999,-9999,Mediterranean,Herb,Evergreen,C3,{Archontoulis 2011 #47770}
876,Cynara cardunculus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,3.14999947823345,1.41825258945204,-9999,-9999,-9999,-9999,Mediterranean,Herb,Evergreen,C3,{Archontoulis 2011 #47770}
877,Cynara cardunculus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,3.16025505619176,1.34447876938584,-9999,-9999,-9999,-9999,Mediterranean,Herb,Evergreen,C3,{Archontoulis 2011 #47770}
879,Hibiscus cannabinus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,2.70438607571911,1.5630453713167,4.6758798754288,3.17073222168128,50.211669450596,42.9631411672075,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
880,Hibiscus cannabinus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,2.40589759962167,1.31999277676608,4.45801625340544,2.78115077245293,53.8959863160226,43.2808313697211,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
881,Hibiscus cannabinus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,2.33435783804624,1.36757946020288,3.75166907478863,2.57799110299903,54.1370766908969,49.6996607760351,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
882,Hibiscus cannabinus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,2.37498319358346,1.40637047128059,2.93378268400263,2.13313583129803,69.3852019601097,59.9890133122732,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
883,Hibiscus cannabinus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,2.60460694115593,1.2896550121246,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
884,Hibiscus cannabinus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,2.68723524939512,1.53811768664158,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
885,Hibiscus cannabinus,39.4166666666667,22.0833333333333,107,-9999,-9999,-9999,-9999,2.61642943067671,1.53173213297688,-9999,-9999,-9999,-9999,Tropics,Herb,,C3,{Archontoulis 2011 #47770}
886,Fagus sylvatica,48.6666666666667,7.08333333333333,300,-9999,-9999,-9999,-9999,1.82435239047547,1.08749700808563,2.00722219393622,2.36281898970841,86.4867584384913,45.9515318777776,Temperate,Tree,Deciduous,C3,{Davi 2008 #47825}
887,Fagus sylvatica,48.6666666666667,7.08333333333333,300,-9999,-9999,-9999,-9999,1.92391351360422,0.998275559973467,2.01704503549704,2.28022658191464,97.2181418315048,42.1602631861354,Temperate,Tree,Deciduous,C3,{Davi 2008 #47825}
888,Fagus sylvatica,48.6666666666667,7.08333333333333,300,-9999,-9999,-9999,-9999,2.28576142640274,1.01529198733702,2.01525437544726,2.50019351478661,113.598348258245,40.4096420363193,Temperate,Tree,Deciduous,C3,{Davi 2008 #47825}
